index,date,federal_state_id,federal_state_name,professional_area_ID,professional_area,number_of_unemployed,number_of_job _seekers,reported_open_positions,reported_open_positions_moving_annual_total
16087,15/01/2019,,Brandenburg,92434,"Autoren, Schriftsteller - Experte",10,19,- ,* 
16088,15/01/2019,,Brandenburg,93,"Produktdesign, Kunsthandwerk",135,265,28,59
16089,15/01/2019,,Brandenburg,931,Produkt- und Industriedesign,12,24,* ,4
16090,15/01/2019,,Brandenburg,9310,Berufe im Produkt- und Industriedesign,12,24,* ,4
16091,15/01/2019,,Brandenburg,93103,"Produkt-, Industriedesign - Spezialist",3,7,* ,* 
16092,15/01/2019,,Brandenburg,93104,"Produkt-, Industriedesign - Experte",8,16,- ,* 
16093,15/01/2019,,Brandenburg,932,"Innenarchitektur, Raumausstattung",47,79,11,30
16094,15/01/2019,,Brandenburg,9321,Berufe in der Innenarchitektur,13,21,* ,4
16095,15/01/2019,,Brandenburg,93213,Innenarchitektur - Spezialist,3,5,- ,- 
16096,15/01/2019,,Brandenburg,93214,Innenarchitektur - Experte,10,16,* ,3
16097,15/01/2019,,Brandenburg,9322,Berufe im visuellen Marketing,15,22,* ,12
16098,15/01/2019,,Brandenburg,93222,Visuelles Marketing - Fachkraft,15,22,* ,12
16099,15/01/2019,,Brandenburg,9323,Berufe in der Raumausstattung,19,36,7,14
16100,15/01/2019,,Brandenburg,93232,Raumausstattung - Fachkraft,18,32,7,14
16101,15/01/2019,,Brandenburg,933,Kunsthandwerk und bildende Kunst,38,82,- ,* 
16102,15/01/2019,,Brandenburg,9330,"Berufe Kunsthandwerk, bildend.Kunst (oS)",5,20,- ,- 
16103,15/01/2019,,Brandenburg,93304,"Kunsthandwerk, bild. Kunst (oS)-Experte",4,18,- ,- 
16104,15/01/2019,,Brandenburg,9331,Berufe in der Bildhauerei,11,18,- ,* 
16105,15/01/2019,,Brandenburg,93312,Bildhauerei - Fachkraft,11,15,- ,- 
16106,15/01/2019,,Brandenburg,9332,"Kunstmaler/innen, Zeichner/innen",18,37,- ,- 
16107,15/01/2019,,Brandenburg,93323,"Kunstmaler, Zeichner - Spezialist",18,37,- ,- 
16108,15/01/2019,,Brandenburg,934,"Kunsthandwerkl. Keramik-, Glasgestaltung",16,30,4,- 
16109,15/01/2019,,Brandenburg,9341,Berufe kunsthandwerkl. Keramikgestaltung,13,21,- ,- 
16110,15/01/2019,,Brandenburg,93412,Kunsthandw. Keramikgestaltung-Fachkraft,10,17,- ,- 
16111,15/01/2019,,Brandenburg,93413,Kunsthandw. Keramikgestaltung-Spezialist,3,4,- ,- 
16112,15/01/2019,,Brandenburg,9342,"Berufe kunsthand.GlasKeram,Porzellanmal.",3,9,* ,- 
16113,15/01/2019,,Brandenburg,93422,KunsthandGlasKeramPorzellanmal-Fachkraft,3,9,* ,- 
16114,15/01/2019,,Brandenburg,935,Kunsthandwerkliche Metallgestaltung,19,44,11,22
16115,15/01/2019,,Brandenburg,9352,"Kunsthandw.Schmuckherst.,Edelsteinbearb.",11,23,* ,3
16116,15/01/2019,,Brandenburg,93522,Kunsth.Schmuckher.Edelsteinbe.-Fachkraft,11,22,* ,3
16117,15/01/2019,,Brandenburg,9354,"Berufe Schilder-,Lichtreklameherstellung",8,18,8,18
16118,15/01/2019,,Brandenburg,93542,"Schilder-,Lichtreklameherst. - Fachkraft",8,18,8,18
16119,15/01/2019,,Brandenburg,936,Musikinstrumentenbau,3,6,* ,* 
16120,15/01/2019,,Brandenburg,94,"Darstellende, unterhaltende Berufe",481,"1,103",49,70
16121,15/01/2019,,Brandenburg,941,"Musik-, Gesang-, Dirigententätigkeiten",24,151,35,8
16122,15/01/2019,,Brandenburg,9411,Musiker/innen,15,81,8,8
16123,15/01/2019,,Brandenburg,94114,Musiker/innen - Experte,15,81,8,8
16124,15/01/2019,,Brandenburg,9412,Sänger/innen,4,56,26,- 
16125,15/01/2019,,Brandenburg,94124,Sänger/innen - Experte,4,56,26,- 
16126,15/01/2019,,Brandenburg,9413,Dirigenten/Dirigentinnen,3,9,* ,- 
16127,15/01/2019,,Brandenburg,94134,Dirigenten/Dirigentinnen - Experte,3,9,* ,- 
16128,15/01/2019,,Brandenburg,942,"Schauspiel, Tanz und Bewegungskunst",51,218,* ,3
16129,15/01/2019,,Brandenburg,9421,Schauspieler/innen,33,96,* ,3
16130,15/01/2019,,Brandenburg,94214,Schauspieler/innen - Experte,33,96,* ,3
16131,15/01/2019,,Brandenburg,9422,"Tänzer/innen, Choreografen/innen",4,18,- ,- 
16132,15/01/2019,,Brandenburg,94224,"Tänzer, Choreografen - Experte",4,18,- ,- 
16133,15/01/2019,,Brandenburg,9428,"BerufeSchauspielTanz,Bewegungskunst(ssT)",13,95,- ,- 
16134,15/01/2019,,Brandenburg,94283,SchauspielTanzBewegungsk(ssT)-Spezialist,13,95,- ,- 
16135,15/01/2019,,Brandenburg,943,Moderation und Unterhaltung,47,112,* ,13
16136,15/01/2019,,Brandenburg,9433,"Hörfunk-, Fernsehmoderatoren/innen",5,11,- ,- 
16137,15/01/2019,,Brandenburg,94334,"Hörfunk-, Fernsehmoderatoren - Experte",5,11,- ,- 
16138,15/01/2019,,Brandenburg,9434,Berufe im Bereich Glücks- und Wettspiel,40,56,* ,8
16139,15/01/2019,,Brandenburg,94342,Glücks- und Wettspiel - Fachkraft,40,56,* ,8
16140,15/01/2019,,Brandenburg,944,"Theater-, Film- und Fernsehproduktion",79,147,* ,4
16141,15/01/2019,,Brandenburg,9440,"Berufe Theater-,Film-,Fernsehproduk.(oS)",44,76,- ,* 
16142,15/01/2019,,Brandenburg,94402,"Theater-Film-,Fernsehprod.(oS)-Fachkraft",26,42,- ,* 
16143,15/01/2019,,Brandenburg,94403,"Theater-Film,Fernsehprod.(oS)-Spezialist",5,14,- ,- 
16144,15/01/2019,,Brandenburg,94404,"Theater-,Film-, Fernsehprod.(oS)-Experte",13,20,- ,- 
16145,15/01/2019,,Brandenburg,9441,Berufe in der Regie,5,14,- ,- 
16146,15/01/2019,,Brandenburg,94413,Regie - Spezialist,3,5,- ,- 
16147,15/01/2019,,Brandenburg,9449,"Aufsicht,Führung-TheaterFilm,Fernsehprod",28,51,* ,* 
16148,15/01/2019,,Brandenburg,94493,"Aufsicht-Theater-Film-,Fernsehproduktion",26,48,* ,* 
16149,15/01/2019,,Brandenburg,945,"Veranstaltungs-, Kamera-, Tontechnik",159,263,7,22
16150,15/01/2019,,Brandenburg,9451,Berufe Veranstaltungs- und Bühnentechnik,63,105,4,14
16151,15/01/2019,,Brandenburg,94512,"Veranstaltungs-, Bühnentechnik-Fachkraft",33,60,4,14
16152,15/01/2019,,Brandenburg,94513,"Veranstaltungs-,Bühnentechnik-Spezialist",30,45,- ,- 
16153,15/01/2019,,Brandenburg,9452,Berufe in der Kameratechnik,25,38,- ,- 
16154,15/01/2019,,Brandenburg,94522,Kameratechnik - Fachkraft,10,16,- ,- 
16155,15/01/2019,,Brandenburg,94523,Kameratechnik - Spezialist,15,22,- ,- 
16156,15/01/2019,,Brandenburg,9453,Berufe in der Bild- und Tontechnik,70,111,3,6
16157,15/01/2019,,Brandenburg,94532,Bild- und Tontechnik - Fachkraft,49,72,* ,6
16158,15/01/2019,,Brandenburg,94533,Bild- und Tontechnik - Spezialist,19,35,- ,- 
16159,15/01/2019,,Brandenburg,946,"Bühnen- und Kostümbildnerei, Requisite",104,186,- ,4
16160,15/01/2019,,Brandenburg,9461,Berufe i.d. Bühnen- und Kostümbildnerei,20,41,- ,- 
16161,15/01/2019,,Brandenburg,94612,Bühnen- und Kostümbildnerei - Fachkraft,9,21,- ,- 
16162,15/01/2019,,Brandenburg,94614,Bühnen- und Kostümbildnerei - Experte,10,18,- ,- 
16163,15/01/2019,,Brandenburg,9462,Berufe in der Requisite,84,145,- ,4
16164,15/01/2019,,Brandenburg,94622,Requisite - Fachkraft,74,123,- ,- 
16165,15/01/2019,,Brandenburg,94623,Requisite - Spezialist,10,22,- ,4
16166,15/01/2019,,Brandenburg,947,Museumstechnik und -management,17,26,3,16
16167,15/01/2019,,Brandenburg,9470,Museumsberufe (o.S.),15,22,* ,11
16168,15/01/2019,,Brandenburg,94704,Museum (o.S.) - Experte,15,22,* ,11
16169,15/01/2019,,Mecklenburg-Vorpommern,,Gesamt,"35,971","59,304","12,925","42,544"
16170,15/01/2019,,Mecklenburg-Vorpommern,11,"Land-, Tier-, Forstwirtschaftsberufe",798,"1,145",147,497
16171,15/01/2019,,Mecklenburg-Vorpommern,111,Landwirtschaft,502,632,58,207
16172,15/01/2019,,Mecklenburg-Vorpommern,1110,Berufe in der Landwirtschaft (o.S.),464,577,56,189
16173,15/01/2019,,Mecklenburg-Vorpommern,11102,Landwirtschaft (o.S.) - Fachkraft,428,520,49,166
16174,15/01/2019,,Mecklenburg-Vorpommern,11103,Landwirtschaft (o.S.) - Spezialist,5,6,* ,* 
16175,15/01/2019,,Mecklenburg-Vorpommern,11104,Landwirtschaft (o.S.) - Experte,31,51,6,22
16176,15/01/2019,,Mecklenburg-Vorpommern,1113,Berufe landwirtsch.-techn. Laboratorium,11,15,* ,10
16177,15/01/2019,,Mecklenburg-Vorpommern,11132,Landwirtsch.-tech.Laboratorium-Fachkraft,11,15,* ,10
16178,15/01/2019,,Mecklenburg-Vorpommern,1119,Aufsicht und Führung - Landwirtschaft,24,34,* ,7
16179,15/01/2019,,Mecklenburg-Vorpommern,11193,Aufsicht - Landwirtschaft,14,16,- ,5
16180,15/01/2019,,Mecklenburg-Vorpommern,11194,Führung - Landwirtschaft,10,18,* ,* 
16181,15/01/2019,,Mecklenburg-Vorpommern,112,Tierwirtschaft,108,185,57,181
16182,15/01/2019,,Mecklenburg-Vorpommern,1121,Berufe in der Nutztierhaltung,85,146,49,161
16183,15/01/2019,,Mecklenburg-Vorpommern,11212,Nutztierhaltung - Fachkraft,85,145,49,161
16184,15/01/2019,,Mecklenburg-Vorpommern,1122,Berufe in der Geflügelhaltung,9,15,5,11
16185,15/01/2019,,Mecklenburg-Vorpommern,11222,Geflügelhaltung - Fachkraft,9,15,5,11
16186,15/01/2019,,Mecklenburg-Vorpommern,1123,Berufe in der Imkerei,3,9,* ,* 
16187,15/01/2019,,Mecklenburg-Vorpommern,11232,Imkerei - Fachkraft,3,9,* ,* 
16188,15/01/2019,,Mecklenburg-Vorpommern,1128,Berufe in der Tierwirtschaft (s.s.T.),8,10,* ,5
16189,15/01/2019,,Mecklenburg-Vorpommern,11282,Tierwirtschaft (s.s.T.) - Fachkraft,3,4,- ,- 
16190,15/01/2019,,Mecklenburg-Vorpommern,11283,Tierwirtschaft (s.s.T.) - Spezialist,5,6,* ,5
16191,15/01/2019,,Mecklenburg-Vorpommern,1129,Aufsicht und Führung - Tierwirtschaft,3,5,- ,* 
16192,15/01/2019,,Mecklenburg-Vorpommern,113,Pferdewirtschaft,57,94,13,37
16193,15/01/2019,,Mecklenburg-Vorpommern,1130,Berufe in der Pferdewirtschaft (o.S.),34,58,10,30
16194,15/01/2019,,Mecklenburg-Vorpommern,11302,Pferdewirtschaft (o.S.) - Fachkraft,34,58,10,30
16195,15/01/2019,,Mecklenburg-Vorpommern,1131,Berufe i.d. Pferdewirtschaft-Pferdezucht,7,10,- ,* 
16196,15/01/2019,,Mecklenburg-Vorpommern,11312,Pferdewirtschaft-Pferdezucht - Fachkraft,7,10,- ,* 
16197,15/01/2019,,Mecklenburg-Vorpommern,1132,Berufe in der Pferdewirtschaft - Reiten,3,7,3,6
16198,15/01/2019,,Mecklenburg-Vorpommern,11322,Pferdewirtschaft-Reiten - Fachkraft,3,7,3,6
16199,15/01/2019,,Mecklenburg-Vorpommern,1134,Kutscher/innen,12,13,- ,- 
16200,15/01/2019,,Mecklenburg-Vorpommern,11342,Kutscher/innen - Fachkraft,12,13,- ,- 
16201,15/01/2019,,Mecklenburg-Vorpommern,114,Fischwirtschaft,27,37,* ,7
16202,15/01/2019,,Mecklenburg-Vorpommern,1141,Berufe in der Fischzucht,4,7,* ,4
16203,15/01/2019,,Mecklenburg-Vorpommern,11412,Fischzucht - Fachkraft,4,7,* ,4
16204,15/01/2019,,Mecklenburg-Vorpommern,1142,Berufe in der Fischerei,21,26,* ,3
16205,15/01/2019,,Mecklenburg-Vorpommern,11422,Fischerei - Fachkraft,20,25,* ,* 
16206,15/01/2019,,Mecklenburg-Vorpommern,115,Tierpflege,25,51,* ,18
16207,15/01/2019,,Mecklenburg-Vorpommern,1152,"Berufe in der Haus-, Zootierpflege",21,42,* ,11
16208,15/01/2019,,Mecklenburg-Vorpommern,11522,"Haus-, Zootierpflege - Fachkraft",21,42,* ,11
16209,15/01/2019,,Mecklenburg-Vorpommern,1158,Berufe in der Tierpflege (s.s.T.),4,9,- ,7
16210,15/01/2019,,Mecklenburg-Vorpommern,11582,Tierpflege (s.s.T.) - Fachkraft,4,9,- ,7
16211,15/01/2019,,Mecklenburg-Vorpommern,117,"Forst-,Jagdwirtschaft, Landschaftspflege",79,145,15,47
16212,15/01/2019,,Mecklenburg-Vorpommern,1171,Berufe in der Forstwirtschaft,15,32,13,27
16213,15/01/2019,,Mecklenburg-Vorpommern,11712,Forstwirtschaft - Fachkraft,12,25,11,22
16214,15/01/2019,,Mecklenburg-Vorpommern,1172,"Berufe in der Natur-, Landschaftspflege",61,108,* ,17
16215,15/01/2019,,Mecklenburg-Vorpommern,11723,"Natur-, Landschaftspflege - Spezialist",49,80,- ,* 
16216,15/01/2019,,Mecklenburg-Vorpommern,11724,"Natur-, Landschaftspflege - Experte",12,28,* ,15
16217,15/01/2019,,Mecklenburg-Vorpommern,1173,"Berufe in der Jagdwirtschaft, Wildhege",3,3,- ,- 
16218,15/01/2019,,Mecklenburg-Vorpommern,11732,"Jagdwirtschaft, Wildhege - Fachkraft",3,3,- ,- 
16219,15/01/2019,,Mecklenburg-Vorpommern,12,"Gartenbauberufe, Floristik",585,887,85,353
16220,15/01/2019,,Mecklenburg-Vorpommern,121,Gartenbau,479,681,63,304
16221,15/01/2019,,Mecklenburg-Vorpommern,1210,Berufe im Gartenbau (o.S.),17,21,* ,6
16222,15/01/2019,,Mecklenburg-Vorpommern,12102,Berufe im Gartenbau (o.S.) - Fachkraft,14,17,* ,5
16223,15/01/2019,,Mecklenburg-Vorpommern,12104,Berufe im Gartenbau (o.S.) - Experte,3,4,* ,* 
16224,15/01/2019,,Mecklenburg-Vorpommern,1211,"Berufe im Obst-, Gemüsebau",36,51,- ,5
16225,15/01/2019,,Mecklenburg-Vorpommern,12112,"Berufe im Obst-, Gemüsebau - Fachkraft",36,51,- ,5
16226,15/01/2019,,Mecklenburg-Vorpommern,1212,"Berufe BaumschuleStauden,Zierpflanzenbau",85,107,5,15
16227,15/01/2019,,Mecklenburg-Vorpommern,12122,"BaumschuleStauden,Zierpflanzen-Fachkraft",85,107,5,15
16228,15/01/2019,,Mecklenburg-Vorpommern,1213,Berufe in der Friedhofsgärtnerei,27,37,- ,6
16229,15/01/2019,,Mecklenburg-Vorpommern,12132,Friedhofsgärtnerei - Fachkraft,27,37,- ,6
16230,15/01/2019,,Mecklenburg-Vorpommern,1214,"Berufe Garten-,Landschafts,Sportplatzbau",306,454,55,259
16231,15/01/2019,,Mecklenburg-Vorpommern,12142,GartenLandschaftsSportplatzb.-Fachkraft,254,379,51,208
16232,15/01/2019,,Mecklenburg-Vorpommern,12143,GartenLandschaftsSportplatzb.-Spezialist,43,57,3,43
16233,15/01/2019,,Mecklenburg-Vorpommern,12144,"Garten-Landschafts,Sportplatzbau-Experte",9,18,* ,8
16234,15/01/2019,,Mecklenburg-Vorpommern,1219,Aufsicht und Führung - Gartenbau,8,11,* ,13
16235,15/01/2019,,Mecklenburg-Vorpommern,12193,Aufsicht - Gartenbau,6,9,* ,13
16236,15/01/2019,,Mecklenburg-Vorpommern,122,Floristik,106,206,22,49
16237,15/01/2019,,Mecklenburg-Vorpommern,1220,Berufe in der Floristik,105,205,22,49
16238,15/01/2019,,Mecklenburg-Vorpommern,12202,Floristik - Fachkraft,103,202,22,49
16239,15/01/2019,,Mecklenburg-Vorpommern,21,"Rohstoffgewinn,Glas-,Keramikverarbeitung",58,89,28,52
16240,15/01/2019,,Mecklenburg-Vorpommern,211,"Berg-, Tagebau und Sprengtechnik",7,14,5,5
16241,15/01/2019,,Mecklenburg-Vorpommern,2112,Berufe in der Sprengtechnik,5,6,5,5
16242,15/01/2019,,Mecklenburg-Vorpommern,21122,Sprengtechnik - Fachkraft,4,5,5,5
16243,15/01/2019,,Mecklenburg-Vorpommern,212,"Naturstein-,Mineral-,Baustoffherstell.",49,70,22,46
16244,15/01/2019,,Mecklenburg-Vorpommern,2122,Berufe in der Baustoffherstellung,23,33,18,36
16245,15/01/2019,,Mecklenburg-Vorpommern,21222,Baustoffherstellung - Fachkraft,23,33,18,36
16246,15/01/2019,,Mecklenburg-Vorpommern,2123,Berufe in der Steinmetztechnik,22,29,4,9
16247,15/01/2019,,Mecklenburg-Vorpommern,21232,Steinmetztechnik - Fachkraft,22,29,4,9
16248,15/01/2019,,Mecklenburg-Vorpommern,22,"Kunststoff- u. Holzherst.,-verarbeitung",385,624,274,977
16249,15/01/2019,,Mecklenburg-Vorpommern,221,"Kunststoff,Kautschukherstell.,verarbeit",47,73,65,287
16250,15/01/2019,,Mecklenburg-Vorpommern,2210,"Kunststoff-,Kautschukherstellung (o.S.)",32,52,60,240
16251,15/01/2019,,Mecklenburg-Vorpommern,22102,"Kunststoff-,Kautschukherst(oS)-Fachkraft",32,51,59,237
16252,15/01/2019,,Mecklenburg-Vorpommern,2211,"Berufe i.d.Reifen-,Vulkanisationstechnik",15,21,5,46
16253,15/01/2019,,Mecklenburg-Vorpommern,22112,"Reifen-, Vulkanisationstechnik-Fachkraft",15,21,5,46
16254,15/01/2019,,Mecklenburg-Vorpommern,222,Farb- und Lacktechnik,39,77,51,152
16255,15/01/2019,,Mecklenburg-Vorpommern,2220,"Berufe in der Farb-, Lacktechnik (o.S.)",8,15,28,77
16256,15/01/2019,,Mecklenburg-Vorpommern,22202,"Farb-, Lacktechnik (o.S.) - Fachkraft",8,15,19,59
16257,15/01/2019,,Mecklenburg-Vorpommern,2221,Berufe in der Fahrzeuglackierung,29,60,23,75
16258,15/01/2019,,Mecklenburg-Vorpommern,22212,Fahrzeuglackierung - Fachkraft,29,60,23,75
16259,15/01/2019,,Mecklenburg-Vorpommern,223,Holzbe- und -verarbeitung,299,474,158,538
16260,15/01/2019,,Mecklenburg-Vorpommern,2230,"Berufe i.d. Holzbe-,-verarbeitung (o.S.)",31,47,8,50
16261,15/01/2019,,Mecklenburg-Vorpommern,22302,"Holzbe-,-verarbeitung (o.S.) - Fachkraft",27,43,7,48
16262,15/01/2019,,Mecklenburg-Vorpommern,22304,"Holzbe-, -verarbeitung (o.S.) - Experte",3,3,* ,* 
16263,15/01/2019,,Mecklenburg-Vorpommern,2232,"Produktion v. Holzwerkstoffen,-bauteilen",13,15,- ,- 
16264,15/01/2019,,Mecklenburg-Vorpommern,22322,"Prod. Holzwerkstoffe,-bauteile-Fachkraft",13,15,- ,- 
16265,15/01/2019,,Mecklenburg-Vorpommern,2234,"Berufe im Holz-, Möbel-, Innenausbau",243,395,144,473
16266,15/01/2019,,Mecklenburg-Vorpommern,22342,"Holz-, Möbel-, Innenausbau - Fachkraft",237,389,143,471
16267,15/01/2019,,Mecklenburg-Vorpommern,22343,"Holz-, Möbel-, Innenausbau - Spezialist",6,6,* ,* 
16268,15/01/2019,,Mecklenburg-Vorpommern,2235,"FlechtwerkgestalterBürsten-,Pinselmacher",5,6,- ,- 
16269,15/01/2019,,Mecklenburg-Vorpommern,22352,"Flechtwerk,Bürste,Pinselmacher-Fachkraft",5,6,- ,- 
16270,15/01/2019,,Mecklenburg-Vorpommern,2239,"Aufsicht,Führung - Holzbe-,-verarbeitung",5,6,4,8
16271,15/01/2019,,Mecklenburg-Vorpommern,22393,"Aufsicht - Holzbe-, -verarbeitung",5,6,4,8
16272,15/01/2019,,Mecklenburg-Vorpommern,23,"Papier-,Druckberufe, tech.Mediengestalt.",223,358,49,273
16273,15/01/2019,,Mecklenburg-Vorpommern,231,Papier- und Verpackungstechnik,6,9,8,40
16274,15/01/2019,,Mecklenburg-Vorpommern,2312,"Berufe Papierverarb., Verpackungstechnik",6,9,8,40
16275,15/01/2019,,Mecklenburg-Vorpommern,23122,"Papierverarb,Verpackungstechn.-Fachkraft",6,9,8,40
16276,15/01/2019,,Mecklenburg-Vorpommern,232,Technische Mediengestaltung,170,264,13,67
16277,15/01/2019,,Mecklenburg-Vorpommern,2321,"Berufe Digital-, Printmediengestaltung",90,147,7,41
16278,15/01/2019,,Mecklenburg-Vorpommern,23212,"Digital-,Printmediengestaltung-Fachkraft",83,133,5,38
16279,15/01/2019,,Mecklenburg-Vorpommern,23213,"Digital,Printmediengestaltung-Spezialist",7,14,* ,3
16280,15/01/2019,,Mecklenburg-Vorpommern,2322,"Berufe Grafik-Kommunikations-,Fotodesign",80,114,6,25
16281,15/01/2019,,Mecklenburg-Vorpommern,23222,"Grafik-Kommunikat.,Fotodesign-Fachkraft",16,23,- ,5
16282,15/01/2019,,Mecklenburg-Vorpommern,23223,"Grafik-Kommunikat.,Fotodesign-Spezialist",51,70,3,11
16283,15/01/2019,,Mecklenburg-Vorpommern,23224,"Grafik-Kommunikat.,Fotodesign-Experte",13,21,3,9
16284,15/01/2019,,Mecklenburg-Vorpommern,233,Fototechnik und Fotografie,28,52,4,6
16285,15/01/2019,,Mecklenburg-Vorpommern,2331,Berufe in der Fototechnik,3,6,- ,* 
16286,15/01/2019,,Mecklenburg-Vorpommern,23312,Fototechnik - Fachkraft,3,6,- ,* 
16287,15/01/2019,,Mecklenburg-Vorpommern,2332,Berufe in der Fotografie,25,45,4,5
16288,15/01/2019,,Mecklenburg-Vorpommern,23322,Fotografie - Fachkraft,25,45,4,5
16289,15/01/2019,,Mecklenburg-Vorpommern,234,"Drucktechnik,-weiterverarb.,Buchbinderei",19,33,24,160
16290,15/01/2019,,Mecklenburg-Vorpommern,2341,Berufe in der Drucktechnik,14,25,12,59
16291,15/01/2019,,Mecklenburg-Vorpommern,23412,Drucktechnik - Fachkraft,14,24,12,59
16292,15/01/2019,,Mecklenburg-Vorpommern,2342,"Berufe Buchbinderei, Druckweiterverarb.",4,7,12,101
16293,15/01/2019,,Mecklenburg-Vorpommern,23422,"Buchbinderei,Druckweiterverarb-Fachkraft",4,7,12,101
16294,15/01/2019,,Mecklenburg-Vorpommern,24,"Metallerzeugung,-bearbeitung, Metallbau",489,847,826,"2,394"
16295,15/01/2019,,Mecklenburg-Vorpommern,241,Metallerzeugung,4,14,16,23
16296,15/01/2019,,Mecklenburg-Vorpommern,242,Metallbearbeitung,168,270,171,721
16297,15/01/2019,,Mecklenburg-Vorpommern,2420,Berufe in der Metallbearbeitung (o.S.),108,164,38,200
16298,15/01/2019,,Mecklenburg-Vorpommern,24202,Metallbearbeitung (o.S.) - Fachkraft,108,164,38,194
16299,15/01/2019,,Mecklenburg-Vorpommern,2422,Berufe i.d. schleifenden Metallbearbeit.,9,15,3,33
16300,15/01/2019,,Mecklenburg-Vorpommern,24222,Schleifende Metallbearbeitung-Fachkraft,9,15,3,33
16301,15/01/2019,,Mecklenburg-Vorpommern,2423,Berufe i.d. spanenden Metallbearbeitung,44,79,125,478
16302,15/01/2019,,Mecklenburg-Vorpommern,24232,Spanende Metallbearbeitung - Fachkraft,38,70,117,436
16303,15/01/2019,,Mecklenburg-Vorpommern,24233,Spanende Metallbearbeitung - Spezialist,6,9,8,42
16304,15/01/2019,,Mecklenburg-Vorpommern,2429,Aufsicht - Metallbearbeitung,5,8,* ,5
16305,15/01/2019,,Mecklenburg-Vorpommern,24293,Aufsicht - Metallbearbeitung,5,8,* ,5
16306,15/01/2019,,Mecklenburg-Vorpommern,243,Metalloberflächenbehandlung,18,21,15,40
16307,15/01/2019,,Mecklenburg-Vorpommern,2430,Berufe Metalloberflächenbehandlung (o.S),17,20,15,40
16308,15/01/2019,,Mecklenburg-Vorpommern,24302,Metalloberflächenbehandl.(oS)-Fachkraft,16,19,15,40
16309,15/01/2019,,Mecklenburg-Vorpommern,244,Metallbau und Schweißtechnik,272,503,608,"1,555"
16310,15/01/2019,,Mecklenburg-Vorpommern,2441,Berufe im Metallbau,155,280,253,652
16311,15/01/2019,,Mecklenburg-Vorpommern,24412,Metallbau - Fachkraft,154,277,247,641
16312,15/01/2019,,Mecklenburg-Vorpommern,2442,"Berufe i.d. Schweiß-, Verbindungstechnik",109,210,351,896
16313,15/01/2019,,Mecklenburg-Vorpommern,24422,"Schweiß-, Verbindungstechnik - Fachkraft",102,199,344,886
16314,15/01/2019,,Mecklenburg-Vorpommern,24423,"Schweiß-,Verbindungstechnik - Spezialist",3,5,* ,* 
16315,15/01/2019,,Mecklenburg-Vorpommern,24424,"Schweiß-, Verbindungstechnik - Experte",4,6,5,8
16316,15/01/2019,,Mecklenburg-Vorpommern,2449,Aufsicht - Metallbau und Schweißtechnik,8,13,4,7
16317,15/01/2019,,Mecklenburg-Vorpommern,24493,Aufsicht - Metallbau und Schweißtechnik,8,13,4,7
16318,15/01/2019,,Mecklenburg-Vorpommern,245,Feinwerk- und Werkzeugtechnik,27,39,16,55
16319,15/01/2019,,Mecklenburg-Vorpommern,2451,Berufe in der Feinwerktechnik,14,19,6,18
16320,15/01/2019,,Mecklenburg-Vorpommern,24512,Feinwerktechnik - Fachkraft,13,18,6,18
16321,15/01/2019,,Mecklenburg-Vorpommern,2452,Berufe in der Werkzeugtechnik,7,12,10,37
16322,15/01/2019,,Mecklenburg-Vorpommern,24522,Werkzeugtechnik - Fachkraft,7,12,10,37
16323,15/01/2019,,Mecklenburg-Vorpommern,2453,Berufe im Uhrmacherhandwerk,6,8,- ,- 
16324,15/01/2019,,Mecklenburg-Vorpommern,24532,Uhrmacherhandwerk - Fachkraft,6,8,- ,- 
16325,15/01/2019,,Mecklenburg-Vorpommern,25,Maschinen- und Fahrzeugtechnikberufe,923,"1,513",872,"2,438"
16326,15/01/2019,,Mecklenburg-Vorpommern,251,Maschinenbau- und Betriebstechnik,513,847,497,"1,549"
16327,15/01/2019,,Mecklenburg-Vorpommern,2510,"Berufe Maschinenbau-, Betriebstechn.(oS)",243,388,265,730
